2012-05-20 16:30:31.543668	C: 23.23  00000
2012-05-20 16:30:31.797542	C: 23.23  00000
2012-05-20 16:30:32.047466	C: 23.23  00000
2012-05-20 16:30:32.297616	C: 23.23  00000
2012-05-20 16:30:32.551540	C: 23.23  00000
2012-05-20 16:30:32.800597	C: 23.23  00000
2012-05-20 16:30:33.050590	C: 23.23  00000
2012-05-20 16:30:33.304546	C: 23.23  00000
2012-05-20 16:30:33.554561	C: 23.23  00000
2012-05-20 16:30:33.804565	C: 23.23  00000
2012-05-20 16:30:34.058525	C: 23.23  00000
2012-05-20 16:30:34.308538	C: 23.23  00000
2012-05-20 16:30:34.562489	C: 23.23  00000
2012-05-20 16:30:34.811402	C: 23.23  00000
2012-05-20 16:30:35.061546	C: 23.23  00000
2012-05-20 16:30:35.315433	C: 23.23  00000
2012-05-20 16:30:35.565504	C: 23.23  00000
2012-05-20 16:30:35.815484	C: 23.23  00000
2012-05-20 16:30:36.069388	C: 23.23  00000
2012-05-20 16:30:36.319416	C: 23.23  00000
2012-05-20 16:30:36.569480	C: 23.23  00000
2012-05-20 16:30:36.823337	C: 23.23  00000
2012-05-20 16:30:37.072421	C: 23.23  00000
2012-05-20 16:30:37.322445	C: 23.23  00000
2012-05-20 16:30:37.576393	C: 23.23  00000
2012-05-20 16:30:37.826389	C: 23.23  00000
2012-05-20 16:30:38.080309	C: 23.23  00000
2012-05-20 16:30:38.330363	C: 23.23  00000
2012-05-20 16:30:38.580387	C: 23.23  00000
2012-05-20 16:30:38.834282	C: 23.23  00000
2012-05-20 16:30:39.083330	C: 23.23  00000
2012-05-20 16:30:39.333400	C: 23.23  00000
2012-05-20 16:30:39.587292	C: 23.22  00000
2012-05-20 16:30:39.837255	C: 23.22  00000
2012-05-20 16:30:40.087342	C: 23.22  00000
2012-05-20 16:30:40.341235	C: 23.22  00000
2012-05-20 16:30:40.591246	C: 23.22  00000
2012-05-20 16:30:40.841305	C: 23.23  00000
2012-05-20 16:30:41.095262	C: 23.23  00000
2012-05-20 16:30:41.344273	C: 23.22  00000
2012-05-20 16:30:41.598220	C: 23.22  00000
2012-05-20 16:30:41.848214	C: 23.22  00000
2012-05-20 16:30:42.098263	C: 23.22  00000
2012-05-20 16:30:42.352179	C: 23.22  00000
2012-05-20 16:30:42.602224	C: 23.22  00000
2012-05-20 16:30:42.852232	C: 23.21  00000
2012-05-20 16:30:43.106156	C: 23.21  00000
2012-05-20 16:30:43.356192	C: 23.20  00000
2012-05-20 16:30:43.605228	C: 23.19  00000
2012-05-20 16:30:43.859034	C: 23.20  00000
2012-05-20 16:30:44.109177	C: 23.20  00000
2012-05-20 16:30:44.359074	C: 23.19  00000
2012-05-20 16:30:44.613157	C: 23.19  00000
2012-05-20 16:30:44.863092	C: 23.19  00000
2012-05-20 16:30:45.113168	C: 23.18  00000
2012-05-20 16:30:45.367111	C: 23.18  00000
2012-05-20 16:30:45.616136	C: 23.18  00000
2012-05-20 16:30:45.870033	C: 23.18  00000
2012-05-20 16:30:46.120080	C: 23.18  00000
2012-05-20 16:30:46.370124	C: 23.18  00000
2012-05-20 16:30:46.624038	C: 23.18  00000
2012-05-20 16:30:46.874044	C: 23.19  00000
2012-05-20 16:30:47.124053	C: 23.19  00000
2012-05-20 16:30:47.378004	C: 23.20  00000
2012-05-20 16:30:47.628024	C: 23.20  00000
2012-05-20 16:30:47.877058	C: 23.20  00000
2012-05-20 16:30:48.131007	C: 23.20  00000
2012-05-20 16:30:48.381027	C: 23.20  00000
2012-05-20 16:30:48.631046	C: 23.19  00000
2012-05-20 16:30:48.884961	C: 23.19  00000
2012-05-20 16:30:49.134995	C: 23.19  00000
2012-05-20 16:30:49.388852	C: 23.18  00000
2012-05-20 16:30:49.638968	C: 23.18  00000
2012-05-20 16:30:49.888952	C: 23.18  00000
2012-05-20 16:30:50.141859	C: 23.18  00000
2012-05-20 16:30:50.391890	C: 23.18  00000
2012-05-20 16:30:50.641945	C: 23.18  00000
2012-05-20 16:30:50.895854	C: 23.18  00000
2012-05-20 16:30:51.145931	C: 23.18  00000
